year,locality_id,pland_00_water,pland_01_evergreen_needleleaf,pland_02_evergreen_broadleaf,pland_03_deciduous_needleleaf,pland_04_deciduous_broadleaf,pland_05_mixed_forest,pland_06_closed_shrubland,pland_08_woody_savanna,pland_09_savanna,pland_10_grassland,pland_11_wetland,pland_12_cropland,pland_13_urban,pland_14_mosiac,pland_15_barren,id,elevation_median,elevation_sd
2010,L929819,0.125,0,0,0,0,0.03125,0,0.6875,0.03125,0,0.03125,0,0.09375,0,0,2,70.63286121052651,10.384319979955235
2010,L931203,0.43333333333333335,0,0.1,0,0,0.03333333333333333,0,0.03333333333333333,0.16666666666666666,0,0.03333333333333333,0,0.2,0,0,8,2.9182279243901537,2.9746828914822525
2010,L946411,0.3548387096774194,0,0.03225806451612903,0,0,0,0,0.16129032258064516,0,0,0.45161290322580644,0,0,0,0,13,3.747450530379649,2.832810478935157
2010,L951876,0.36666666666666664,0,0.06666666666666667,0,0,0,0,0.26666666666666666,0.03333333333333333,0,0.26666666666666666,0,0,0,0,14,5.238461893134533,4.243688209512826
2010,L964872,0.25806451612903225,0.06451612903225806,0.1935483870967742,0,0,0,0,0.22580645161290322,0,0,0.25806451612903225,0,0,0,0,15,10.653802392671563,6.1838447316931004
2010,L951124,0.25806451612903225,0,0.06451612903225806,0,0,0,0,0.22580645161290322,0,0,0.45161290322580644,0,0,0,0,21,6.7101732012367306,5.082279819313033
2010,L1159714,0.16129032258064516,0.03225806451612903,0,0,0,0,0,0.5483870967741935,0.03225806451612903,0,0.22580645161290322,0,0,0,0,23,11.546960067211367,5.950213747787641
2010,L1159759,0.22580645161290322,0.03225806451612903,0,0,0,0,0,0.41935483870967744,0.03225806451612903,0,0.2903225806451613,0,0,0,0,24,10.588330426061328,6.573739634314167
2010,L1159829,0.03225806451612903,0.06451612903225806,0,0,0,0,0,0.2903225806451613,0.3225806451612903,0,0.2903225806451613,0,0,0,0,25,9.823837242013662,3.139895040655483
2010,L1159781,0.34375,0,0,0,0,0,0,0.5,0,0,0.15625,0,0,0,0,36,6.363071107595526,4.412576012503461
2010,L1159784,0.16666666666666666,0,0.1,0,0,0,0,0.5,0.03333333333333333,0,0.2,0,0,0,0,721,8.813799739286637,2.2125922369220574
2010,L1159636,0.3,0.03333333333333333,0.03333333333333333,0,0,0,0,0.13333333333333333,0,0,0.5,0,0,0,0,722,5.793032226128125,4.74682084756708
2010,L946372,0.3,0.03333333333333333,0.03333333333333333,0,0,0,0,0.13333333333333333,0,0,0.5,0,0,0,0,728,5.793032226128125,4.74682084756708
