locality_id,year,pland_08,pland_09,pland_13,pland_02,pland_04,pland_00,pland_11,pland_05,pland_10,pland_01,pland_12,pland_14,pland_15,pland_03,pland_06
L9548476,2019,0.5789473684210527,0.10526315789473684,0,0.05263157894736842,0.2631578947368421,0,0,0,0,0,0,0,0,0,0
L9548552,2019,0.47368421052631576,0,0,0.15789473684210525,0.21052631578947367,0,0,0,0.15789473684210525,0,0,0,0,0,0
L9548591,2019,0.65,0.05,0,0.1,0.05,0,0,0,0.15,0,0,0,0,0,0
L9548627,2019,0.42105263157894735,0,0,0,0.05263157894736842,0.05263157894736842,0,0.42105263157894735,0.05263157894736842,0,0,0,0,0,0
L9548686,2019,0.05263157894736842,0,0,0,0,0,0,0.9473684210526315,0,0,0,0,0,0,0
L9548698,2019,0.19047619047619047,0,0,0.6666666666666666,0.09523809523809523,0,0,0,0,0.047619047619047616,0,0,0,0,0
L9548864,2019,0.8571428571428571,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0
L9549043,2019,0.2,0,0,0,0.4,0,0,0.4,0,0,0,0,0,0,0
L9549576,2019,0.631578947368421,0,0,0,0,0,0,0.3684210526315789,0,0,0,0,0,0,0
L9549594,2019,0.7894736842105263,0,0,0,0,0,0,0.21052631578947367,0,0,0,0,0,0,0
L9549902,2019,0.15789473684210525,0.05263157894736842,0.7894736842105263,0,0,0,0,0,0,0,0,0,0,0,0
L9549935,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9549941,2019,0,0,0.9473684210526315,0,0,0,0.05263157894736842,0,0,0,0,0,0,0,0
L9550365,2019,0.6842105263157895,0.15789473684210525,0,0,0.05263157894736842,0,0,0,0.10526315789473684,0,0,0,0,0,0
L9550525,2019,0.3684210526315789,0.5789473684210527,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0
L9550760,2019,0,0.5,0.25,0,0,0,0,0,0.1,0,0,0.15,0,0,0
L9551055,2019,0.6666666666666666,0.23809523809523808,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0
L9551081,2019,0,0,0.2631578947368421,0,0,0.5263157894736842,0.21052631578947367,0,0,0,0,0,0,0,0
L9551762,2019,0.6,0.3,0,0,0,0,0.1,0,0,0,0,0,0,0,0
L9551941,2019,0,0,0,0,0,0,0,0,0,0,0.6842105263157895,0.3157894736842105,0,0,0
L9552598,2019,0.09523809523809523,0,0.19047619047619047,0,0,0.47619047619047616,0.23809523809523808,0,0,0,0,0,0,0,0
L9552713,2019,0.42105263157894735,0,0,0,0,0,0,0,0,0,0.2631578947368421,0.3157894736842105,0,0,0
L9552815,2019,0.19047619047619047,0.42857142857142855,0.2857142857142857,0,0,0,0.09523809523809523,0,0,0,0,0,0,0,0
L9552866,2019,0.55,0,0,0,0,0,0,0.15,0,0,0.25,0.05,0,0,0
L9552969,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L9553057,2019,0.2,0,0,0,0,0,0,0,0,0,0.55,0.25,0,0,0
L9553064,2019,0.3,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0
L9553091,2019,0.7,0.1,0,0.05,0,0,0,0,0,0.05,0.1,0,0,0,0
L9553099,2019,0.75,0,0,0,0,0,0,0.1,0,0,0.05,0.1,0,0,0
L9553102,2019,0.65,0,0,0,0,0,0,0.15,0,0,0.15,0.05,0,0,0
L9553115,2019,0.1,0,0,0,0,0,0,0,0,0,0.65,0.25,0,0,0
L9553117,2019,0.75,0.05,0,0.05,0,0,0,0,0,0.05,0.1,0,0,0,0
L9553134,2019,0.3684210526315789,0,0,0,0,0,0,0,0,0,0.3157894736842105,0.3157894736842105,0,0,0
L9553135,2019,0.2631578947368421,0.05263157894736842,0.6842105263157895,0,0,0,0,0,0,0,0,0,0,0,0
L9553166,2019,0.14285714285714285,0.047619047619047616,0,0,0,0,0,0,0,0,0.6666666666666666,0.14285714285714285,0,0,0
L9553170,2019,0.19047619047619047,0.2857142857142857,0.42857142857142855,0,0,0,0,0,0.09523809523809523,0,0,0,0,0,0
L9553224,2019,0.6,0.05,0,0,0.05,0,0,0,0.1,0,0.1,0.1,0,0,0
L9553259,2019,0.5625,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0
L9553326,2019,0.6,0.05,0,0,0.05,0,0,0,0.1,0,0.1,0.1,0,0,0
L9553365,2019,0.3684210526315789,0.2631578947368421,0,0,0.21052631578947367,0,0,0.05263157894736842,0.10526315789473684,0,0,0,0,0,0
L9553376,2019,0.5,0.15,0,0,0.35,0,0,0,0,0,0,0,0,0,0
L9553380,2019,0.5789473684210527,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.3157894736842105,0,0,0
L9553383,2019,0.5,0,0,0,0,0,0,0.05,0,0,0.2,0.25,0,0,0
L9553388,2019,0.2857142857142857,0.23809523809523808,0.47619047619047616,0,0,0,0,0,0,0,0,0,0,0,0
L9553459,2019,0.2631578947368421,0.05263157894736842,0,0,0,0,0,0,0,0,0.42105263157894735,0.2631578947368421,0,0,0
L9553521,2019,0.7368421052631579,0.21052631578947367,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0,0
L9553523,2019,0.7368421052631579,0.21052631578947367,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0
L9553656,2019,0,0,0,0,0,0,0,0,0,0,0.7894736842105263,0.21052631578947367,0,0,0
L9553660,2019,0.8571428571428571,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
L9553716,2019,0.4,0.4,0,0,0,0,0,0,0.2,0,0,0,0,0,0
L9553720,2019,0.19047619047619047,0.38095238095238093,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0
L9553732,2019,0.5714285714285714,0,0,0,0,0.2857142857142857,0.047619047619047616,0,0.09523809523809523,0,0,0,0,0,0
L9553846,2019,0.42857142857142855,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0
L9553860,2019,0.8947368421052632,0,0,0,0.10526315789473684,0,0,0,0,0,0,0,0,0,0
L9553970,2019,0.19047619047619047,0,0,0,0.23809523809523808,0,0.047619047619047616,0.5238095238095238,0,0,0,0,0,0,0
L9554050,2019,0,0,0.14285714285714285,0,0,0.42857142857142855,0.3333333333333333,0,0,0,0,0,0.09523809523809523,0,0
L9554121,2019,0.35,0.15,0,0,0,0.15,0.25,0.05,0,0,0,0.05,0,0,0
L955425,2010,0.3333333333333333,0.19047619047619047,0.47619047619047616,0,0,0,0,0,0,0,0,0,0,0,0
L9554329,2019,0,0.6666666666666666,0.09523809523809523,0,0,0,0,0,0,0,0.23809523809523808,0,0,0,0
L9554557,2019,0.8095238095238095,0.19047619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0
L9554756,2019,0.15,0.05,0.8,0,0,0,0,0,0,0,0,0,0,0,0
L9554774,2019,0.10526315789473684,0.21052631578947367,0.21052631578947367,0,0,0.2631578947368421,0.21052631578947367,0,0,0,0,0,0,0,0
L9554780,2019,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
L9554781,2019,0,0.15789473684210525,0.05263157894736842,0,0,0.5789473684210527,0.21052631578947367,0,0,0,0,0,0,0,0
L9555021,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9555084,2019,0,0.19047619047619047,0,0,0,0.5238095238095238,0.2857142857142857,0,0,0,0,0,0,0,0
L9555198,2019,0.2857142857142857,0.09523809523809523,0.6190476190476191,0,0,0,0,0,0,0,0,0,0,0,0
L9555323,2019,0.47368421052631576,0.15789473684210525,0.10526315789473684,0,0,0,0,0,0.21052631578947367,0,0.05263157894736842,0,0,0,0
L9555340,2019,0.9047619047619048,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0
L9555344,2019,0.95,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
L9555486,2019,0.631578947368421,0.10526315789473684,0.2631578947368421,0,0,0,0,0,0,0,0,0,0,0,0
L9555507,2019,0,0.05,0.25,0,0,0.5,0.15,0,0.05,0,0,0,0,0,0
L9555539,2019,0.5,0.25,0,0,0.15,0,0,0,0.05,0,0.05,0,0,0,0
L9555770,2019,0.3333333333333333,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
L9555878,2019,0.7142857142857143,0,0,0,0,0,0,0.2857142857142857,0,0,0,0,0,0,0
L9556447,2019,0,0,0.55,0,0,0.45,0,0,0,0,0,0,0,0,0
L9556661,2019,0.10526315789473684,0.10526315789473684,0.7894736842105263,0,0,0,0,0,0,0,0,0,0,0,0
L9556842,2019,0,0.35,0,0,0,0,0,0,0.5,0,0.15,0,0,0,0
L9556921,2019,0,0.3684210526315789,0,0,0,0,0,0,0.47368421052631576,0,0.15789473684210525,0,0,0,0
L9557000,2019,0,0.05263157894736842,0.5789473684210527,0,0,0.21052631578947367,0.15789473684210525,0,0,0,0,0,0,0,0
L9557001,2019,0.47619047619047616,0.09523809523809523,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0
L9557179,2019,0,0,0.5714285714285714,0,0,0.2857142857142857,0.047619047619047616,0,0.09523809523809523,0,0,0,0,0,0
L9557234,2019,0.5789473684210527,0,0.3684210526315789,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0
L9557270,2019,0.6666666666666666,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0
L9557318,2019,0.15789473684210525,0.10526315789473684,0.7368421052631579,0,0,0,0,0,0,0,0,0,0,0,0
L9557361,2019,0.05263157894736842,0,0.3157894736842105,0,0,0.3684210526315789,0.2631578947368421,0,0,0,0,0,0,0,0
L9557475,2019,0,0,0,0.2777777777777778,0,0.16666666666666666,0.5,0,0,0.05555555555555555,0,0,0,0,0
L955750,2010,0,0,0,0,0,0.47619047619047616,0.5238095238095238,0,0,0,0,0,0,0,0
L955750,2011,0,0,0,0,0,0.47619047619047616,0.5238095238095238,0,0,0,0,0,0,0,0
L955750,2012,0,0,0,0,0,0.47619047619047616,0.5238095238095238,0,0,0,0,0,0,0,0
L955750,2013,0,0,0,0,0,0.47619047619047616,0.5238095238095238,0,0,0,0,0,0,0,0
L955750,2014,0,0,0,0,0,0.47619047619047616,0.5238095238095238,0,0,0,0,0,0,0,0
L955750,2015,0,0,0,0,0,0.47619047619047616,0.5238095238095238,0,0,0,0,0,0,0,0
L955750,2017,0,0,0,0,0,0.47619047619047616,0.5238095238095238,0,0,0,0,0,0,0,0
L955750,2018,0,0,0,0,0,0.47619047619047616,0.5238095238095238,0,0,0,0,0,0,0,0
L9557549,2019,0.6842105263157895,0.21052631578947367,0,0,0,0,0,0.05263157894736842,0.05263157894736842,0,0,0,0,0,0
L9557639,2019,0.2631578947368421,0.15789473684210525,0.5789473684210527,0,0,0,0,0,0,0,0,0,0,0,0
L9557647,2019,0.05,0.65,0.05,0,0,0.05,0.2,0,0,0,0,0,0,0,0
L9558515,2019,0.10526315789473684,0.10526315789473684,0,0,0,0,0,0,0,0,0.21052631578947367,0.5789473684210527,0,0,0
L9559402,2019,0.45,0.4,0,0,0,0,0,0,0.15,0,0,0,0,0,0
L9559408,2019,0,0,0.55,0,0,0.4,0.05,0,0,0,0,0,0,0,0
L9559474,2019,0.7894736842105263,0,0,0,0,0.21052631578947367,0,0,0,0,0,0,0,0,0
L9559515,2019,0.5,0.05,0,0.15,0,0.05,0.25,0,0,0,0,0,0,0,0
L9559529,2019,0.21052631578947367,0.21052631578947367,0.15789473684210525,0,0,0.21052631578947367,0.15789473684210525,0,0,0.05263157894736842,0,0,0,0,0
L9559610,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
L9559637,2019,0.5789473684210527,0.15789473684210525,0,0,0,0,0,0,0.2631578947368421,0,0,0,0,0,0
L9559652,2019,0.5263157894736842,0.3157894736842105,0,0,0,0,0.05263157894736842,0,0.10526315789473684,0,0,0,0,0,0
L9559678,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
L9559736,2019,0.65,0,0.1,0,0.25,0,0,0,0,0,0,0,0,0,0
L9559744,2019,0,0.05,0.65,0,0,0.15,0.1,0,0.05,0,0,0,0,0,0
L9559760,2019,0.8571428571428571,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
L9559770,2019,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0
L9559777,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9559965,2019,0.15789473684210525,0.05263157894736842,0,0,0,0,0,0,0,0,0.47368421052631576,0.3157894736842105,0,0,0
L9560013,2019,0.6190476190476191,0.23809523809523808,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0
L9560041,2019,0.19047619047619047,0,0,0,0,0.42857142857142855,0.2857142857142857,0,0.09523809523809523,0,0,0,0,0,0
L9560058,2019,0.4,0.1,0,0,0,0,0.5,0,0,0,0,0,0,0,0
L9560077,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L9560116,2019,0.47619047619047616,0.047619047619047616,0,0,0.14285714285714285,0,0,0.3333333333333333,0,0,0,0,0,0,0
L9560128,2019,0,0.35,0,0,0,0,0,0,0.5,0,0.15,0,0,0,0
L9560157,2019,0,0,0,0,0,0,0,0,0,0,0.9047619047619048,0.09523809523809523,0,0,0
L9560190,2019,0.9,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0
L9560199,2019,0.14285714285714285,0.6666666666666666,0.047619047619047616,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0
L9560243,2019,0,0,0,0,0,0.2631578947368421,0.7368421052631579,0,0,0,0,0,0,0,0
L9560278,2019,0.7222222222222222,0.2222222222222222,0,0,0,0,0,0.05555555555555555,0,0,0,0,0,0,0
L9560283,2019,0.23809523809523808,0.23809523809523808,0.5238095238095238,0,0,0,0,0,0,0,0,0,0,0,0
L9560344,2019,0.8095238095238095,0.047619047619047616,0,0,0,0,0,0,0.09523809523809523,0,0.047619047619047616,0,0,0,0
L9560400,2019,0,0.3157894736842105,0.6842105263157895,0,0,0,0,0,0,0,0,0,0,0,0
L9560447,2019,0.6666666666666666,0.14285714285714285,0,0,0,0,0,0.09523809523809523,0,0,0.047619047619047616,0.047619047619047616,0,0,0
L9560536,2019,0.21052631578947367,0,0,0,0.10526315789473684,0,0,0.6842105263157895,0,0,0,0,0,0,0
L9560595,2019,0.7894736842105263,0.10526315789473684,0,0,0,0,0,0,0.10526315789473684,0,0,0,0,0,0
L9560615,2019,0.21052631578947367,0.3157894736842105,0,0,0.05263157894736842,0,0,0,0.2631578947368421,0,0.15789473684210525,0,0,0,0
L9560633,2019,0.6842105263157895,0.05263157894736842,0,0,0.05263157894736842,0,0,0.21052631578947367,0,0,0,0,0,0,0
L9560641,2019,0.6,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0
L9560650,2019,0.7619047619047619,0,0,0,0,0.14285714285714285,0,0,0.09523809523809523,0,0,0,0,0,0
L9560719,2019,0.8421052631578947,0.15789473684210525,0,0,0,0,0,0,0,0,0,0,0,0,0
L9560863,2019,0.7777777777777778,0,0,0,0.1111111111111111,0,0,0,0.05555555555555555,0,0.05555555555555555,0,0,0,0
L9561017,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
L9561058,2019,0.631578947368421,0,0,0,0.05263157894736842,0,0,0.3157894736842105,0,0,0,0,0,0,0
L9561118,2019,0.14285714285714285,0,0.14285714285714285,0.23809523809523808,0,0.09523809523809523,0.19047619047619047,0.19047619047619047,0,0,0,0,0,0,0
L9561240,2019,0,0.05263157894736842,0.5263157894736842,0,0,0.42105263157894735,0,0,0,0,0,0,0,0,0
L9561270,2019,0.6,0.05,0,0,0.3,0,0,0,0.05,0,0,0,0,0,0
L9561352,2019,0,0,0,0,0,0,0,0,0.4444444444444444,0,0.5555555555555556,0,0,0,0
L9561448,2019,0.05263157894736842,0.10526315789473684,0,0,0,0,0.15789473684210525,0,0.3157894736842105,0,0.3684210526315789,0,0,0,0
L9561534,2019,0.5263157894736842,0,0,0,0,0,0,0.47368421052631576,0,0,0,0,0,0,0
L9561554,2019,0.15,0,0,0,0,0,0,0,0,0,0.65,0.2,0,0,0
L9561756,2019,0,0,0.05263157894736842,0,0,0,0,0,0,0,0.5789473684210527,0.3684210526315789,0,0,0
L9561942,2019,0.7368421052631579,0.15789473684210525,0,0,0,0,0,0,0.10526315789473684,0,0,0,0,0,0
L9562005,2019,0,0,0,0.7142857142857143,0,0,0,0,0,0.2857142857142857,0,0,0,0,0
L9562016,2019,0.4,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
L9562086,2019,0.6842105263157895,0.10526315789473684,0,0,0,0,0,0,0.21052631578947367,0,0,0,0,0,0
L9562113,2019,0.7619047619047619,0.047619047619047616,0,0,0,0,0,0,0.19047619047619047,0,0,0,0,0,0
L9562167,2019,0.7,0.1,0.1,0,0.05,0,0,0,0.05,0,0,0,0,0,0
L9562205,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9562214,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9562278,2019,0.5238095238095238,0.047619047619047616,0,0,0.14285714285714285,0,0,0.23809523809523808,0,0,0,0.047619047619047616,0,0,0
L9562322,2019,0.42105263157894735,0,0,0,0.5789473684210527,0,0,0,0,0,0,0,0,0,0
L9562358,2019,0.7368421052631579,0,0,0.15789473684210525,0.10526315789473684,0,0,0,0,0,0,0,0,0,0
L9562363,2019,0.05263157894736842,0.3684210526315789,0.5263157894736842,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0
L9562450,2019,0.8947368421052632,0,0,0,0,0,0,0.10526315789473684,0,0,0,0,0,0,0
L9562579,2019,0.8421052631578947,0.05263157894736842,0,0,0,0,0,0.10526315789473684,0,0,0,0,0,0,0
L9562622,2019,0.3157894736842105,0,0,0,0.6842105263157895,0,0,0,0,0,0,0,0,0,0
L9562763,2019,0.5789473684210527,0.3684210526315789,0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0
L9563035,2019,0.65,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0
L9563113,2019,0.7142857142857143,0,0.23809523809523808,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0
L9563434,2019,0.7,0.15,0.1,0,0,0,0,0.05,0,0,0,0,0,0,0
L9563532,2019,0.7222222222222222,0,0.2222222222222222,0,0,0,0.05555555555555555,0,0,0,0,0,0,0,0
L9563596,2019,0.8095238095238095,0.14285714285714285,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0
L9563636,2019,0.15,0,0,0,0,0.45,0.4,0,0,0,0,0,0,0,0
L9563645,2019,0.9047619047619048,0,0,0.047619047619047616,0.047619047619047616,0,0,0,0,0,0,0,0,0,0
L9563781,2019,0.19047619047619047,0.047619047619047616,0.3333333333333333,0,0,0.3333333333333333,0.047619047619047616,0,0,0,0,0,0.047619047619047616,0,0
L9563914,2019,0.21052631578947367,0,0,0.21052631578947367,0.5789473684210527,0,0,0,0,0,0,0,0,0,0
L9563990,2019,0.631578947368421,0.10526315789473684,0,0,0,0,0,0,0.2631578947368421,0,0,0,0,0,0
L9564115,2019,0.35,0,0,0,0,0.5,0.15,0,0,0,0,0,0,0,0
L9564390,2019,0,0.047619047619047616,0.19047619047619047,0,0,0,0,0,0,0,0.19047619047619047,0.5714285714285714,0,0,0
L9564583,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L9564647,2019,0.21052631578947367,0,0,0,0.7894736842105263,0,0,0,0,0,0,0,0,0,0
L9564822,2019,0,0,0,0,0,0.5789473684210527,0.42105263157894735,0,0,0,0,0,0,0,0
L9564846,2019,0.10526315789473684,0,0,0.8947368421052632,0,0,0,0,0,0,0,0,0,0,0
L9564858,2019,0.14285714285714285,0,0,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0
L9564865,2019,0.23809523809523808,0,0,0.7619047619047619,0,0,0,0,0,0,0,0,0,0,0
L9564873,2019,0.35,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0
L9567843,2019,0,0.1,0.05,0,0,0.5,0.1,0,0.05,0,0,0,0.2,0,0
L9567901,2019,0.05263157894736842,0.15789473684210525,0,0,0,0,0,0,0.10526315789473684,0,0.5789473684210527,0.10526315789473684,0,0,0
L9567976,2019,0.6842105263157895,0,0,0.21052631578947367,0,0,0,0,0.10526315789473684,0,0,0,0,0,0
L9568003,2019,0.8095238095238095,0,0,0.19047619047619047,0,0,0,0,0,0,0,0,0,0,0
L9568041,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9568078,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9568087,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9568105,2019,0.8947368421052632,0,0,0.10526315789473684,0,0,0,0,0,0,0,0,0,0,0
L9568106,2019,0.8421052631578947,0,0,0,0.05263157894736842,0,0,0,0,0,0.10526315789473684,0,0,0,0
L9568115,2019,0.8,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
L9568124,2019,0.85,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0
L9568138,2019,0.9,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
L9568141,2019,0.05,0.1,0,0,0,0,0,0,0.45,0,0.4,0,0,0,0
L9568155,2019,0.8095238095238095,0,0,0.19047619047619047,0,0,0,0,0,0,0,0,0,0,0
L9568184,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9568187,2019,0.5238095238095238,0,0,0,0,0,0,0,0,0,0.42857142857142855,0.047619047619047616,0,0,0
L9568200,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9568235,2019,0.5789473684210527,0,0,0,0,0,0,0,0.05263157894736842,0,0.3684210526315789,0,0,0,0
L9568252,2019,0.8947368421052632,0,0,0.10526315789473684,0,0,0,0,0,0,0,0,0,0,0
L9568264,2019,0.45,0,0,0,0,0,0,0,0.05,0,0.5,0,0,0,0
L9568303,2019,0.5714285714285714,0,0,0,0,0,0,0,0.047619047619047616,0,0.38095238095238093,0,0,0,0
L9568452,2019,0.6,0,0,0.1,0,0,0,0,0,0,0.3,0,0,0,0
L9568570,2019,0.7368421052631579,0,0,0,0,0,0,0,0.10526315789473684,0,0.15789473684210525,0,0,0,0
L9568609,2019,0.21052631578947367,0,0,0,0,0,0,0,0.15789473684210525,0,0.631578947368421,0,0,0,0
L9568699,2019,0.10526315789473684,0,0.8947368421052632,0,0,0,0,0,0,0,0,0,0,0,0
L9568956,2019,0.2631578947368421,0.05263157894736842,0,0,0,0,0,0,0,0,0.47368421052631576,0.21052631578947367,0,0,0
L9569047,2019,0.42105263157894735,0,0,0,0,0,0,0,0.10526315789473684,0,0.42105263157894735,0.05263157894736842,0,0,0
L9569072,2019,0.5789473684210527,0.05263157894736842,0,0.15789473684210525,0,0,0,0,0,0.05263157894736842,0.15789473684210525,0,0,0,0
L9569113,2019,0.631578947368421,0.05263157894736842,0.10526315789473684,0,0,0.05263157894736842,0.05263157894736842,0,0.10526315789473684,0,0,0,0,0,0
L9569115,2019,0.10526315789473684,0,0,0.47368421052631576,0.15789473684210525,0,0,0,0,0.2631578947368421,0,0,0,0,0
L9569133,2019,0.15,0,0,0.4,0.1,0,0,0,0,0.35,0,0,0,0,0
L9569163,2019,0.6842105263157895,0,0,0.05263157894736842,0.21052631578947367,0,0,0.05263157894736842,0,0,0,0,0,0,0
L9569195,2019,0.14285714285714285,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.19047619047619047,0,0,0
L9569199,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9569214,2019,0.1,0,0,0,0,0,0,0,0,0,0.7,0.2,0,0,0
L9569233,2019,0.2,0,0,0,0.1,0,0,0.05,0,0,0.55,0.1,0,0,0
L9569243,2019,0.7222222222222222,0,0,0,0.2777777777777778,0,0,0,0,0,0,0,0,0,0
L9569254,2019,0.15789473684210525,0.10526315789473684,0,0,0.15789473684210525,0,0,0.05263157894736842,0,0,0.47368421052631576,0.05263157894736842,0,0,0
L9569276,2019,0.8947368421052632,0.05263157894736842,0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0
L9569289,2019,0.15,0.1,0,0,0.1,0,0,0,0,0,0.65,0,0,0,0
L9569358,2019,0.7,0,0,0,0.25,0,0,0.05,0,0,0,0,0,0,0
L9569419,2019,0.631578947368421,0,0,0,0.3684210526315789,0,0,0,0,0,0,0,0,0,0
L9569472,2019,0.631578947368421,0,0,0,0.3684210526315789,0,0,0,0,0,0,0,0,0,0
L9569507,2019,0.9,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
L957103,2010,0.09523809523809523,0.9047619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0
L9572011,2019,0.25,0.1,0.35,0,0.15,0,0.05,0.05,0,0,0,0.05,0,0,0
L9572607,2019,0.38095238095238093,0,0,0.5714285714285714,0.047619047619047616,0,0,0,0,0,0,0,0,0,0
L9573393,2019,0.42105263157894735,0,0.10526315789473684,0,0,0.05263157894736842,0.2631578947368421,0.15789473684210525,0,0,0,0,0,0,0
L9574760,2019,0.47368421052631576,0.47368421052631576,0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0
L9576996,2019,0.47619047619047616,0.047619047619047616,0.3333333333333333,0,0,0,0,0.09523809523809523,0,0,0,0.047619047619047616,0,0,0
L9577457,2019,0.3333333333333333,0,0,0.047619047619047616,0,0,0,0.5238095238095238,0,0.09523809523809523,0,0,0,0,0
L957856,2019,0,0.3333333333333333,0,0,0,0.42857142857142855,0.09523809523809523,0,0.09523809523809523,0,0.047619047619047616,0,0,0,0
L9579311,2019,0.8421052631578947,0.05263157894736842,0,0,0.10526315789473684,0,0,0,0,0,0,0,0,0,0
L958028,2018,0.3888888888888889,0,0,0.2222222222222222,0.3333333333333333,0,0,0.05555555555555555,0,0,0,0,0,0,0
L958030,2018,0,0,0,0.3157894736842105,0.3157894736842105,0,0,0.21052631578947367,0,0.15789473684210525,0,0,0,0,0
L958031,2015,0.05263157894736842,0,0,0.5789473684210527,0.21052631578947367,0,0,0,0,0.15789473684210525,0,0,0,0,0
L958031,2017,0.10526315789473684,0,0,0.6842105263157895,0.15789473684210525,0,0,0,0,0.05263157894736842,0,0,0,0,0
L958031,2018,0.10526315789473684,0,0,0.631578947368421,0.21052631578947367,0,0,0,0,0.05263157894736842,0,0,0,0,0
L9583198,2019,0.10526315789473684,0.05263157894736842,0,0,0,0,0,0,0,0,0.8421052631578947,0,0,0,0
L9583216,2019,0,0,0,0,0,0,0,0,0,0,0.95,0.05,0,0,0
L9583227,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L9583248,2019,0.10526315789473684,0.05263157894736842,0,0,0,0,0,0,0,0,0.7368421052631579,0.10526315789473684,0,0,0
L9583297,2019,0.4,0.05,0,0,0.15,0,0,0.15,0.05,0,0.1,0.1,0,0,0
L9583339,2019,0.15789473684210525,0,0,0,0.05263157894736842,0,0,0,0,0,0.47368421052631576,0.3157894736842105,0,0,0
L9583347,2019,0.15,0,0,0,0.1,0,0,0,0,0,0.4,0.35,0,0,0
L9583358,2019,0.09523809523809523,0,0,0,0.047619047619047616,0,0,0,0,0,0.42857142857142855,0.42857142857142855,0,0,0
L9583371,2019,0,0,0,0,0,0,0,0,0,0,0.7368421052631579,0.2631578947368421,0,0,0
L9583380,2019,0.2,0.05,0,0,0,0,0,0,0,0,0.65,0.1,0,0,0
L9583425,2019,0.15789473684210525,0.05263157894736842,0,0,0,0,0,0.05263157894736842,0,0,0.5789473684210527,0.15789473684210525,0,0,0
L9583443,2019,0.15789473684210525,0,0,0,0,0,0,0,0,0,0.631578947368421,0.21052631578947367,0,0,0
L9583459,2019,0.15789473684210525,0,0,0,0,0,0,0,0,0,0.6842105263157895,0.15789473684210525,0,0,0
